P_YYYYMMDD,BASE_WEEKDAY,BASE_TM,ENTR_NO,MDL_NM,CHNL_PNTN_ESPE_BRD_CHNL_NO,CHNL_ESPE_POT_CHNL_STAY_TM,WTCH_REGN_NM
2023-09-17,1,21,C86E1603E02A324929ABD9BDEA1C1D56B4ECA453,UIE4057LGU,1,1042,경기/인천
2023-09-07,5,11,2C1FF4FAEAE8C89480466CC2F7DF3AB3EDAD9166,UHD4K,1,1322,서울
2023-10-14,7,10,4C6DF7036F4C1358B6137C79D83FF170ABBEA73E,UTE7057LGU,1,1560,경기/인천
2023-10-01,1,5,C86E1603E02A324929ABD9BDEA1C1D56B4ECA453,UIE4057LGU,1,3897,경기/인천
2023-09-09,7,15,C497FDE177F3AAD83735A63359BDADE6D4318AF4,UHD4K,1,3341,서울
2023-09-30,7,13,598FE96976B647D109210DA9DA6496DD62646E3C,UHD4K,1,1530,춘천
2023-09-18,2,19,C497FDE177F3AAD83735A63359BDADE6D4318AF4,UHD4K,1,1896,서울
2023-10-29,1,6,C86E1603E02A324929ABD9BDEA1C1D56B4ECA453,UIE4057LGU,1,4018,경기/인천
2023-10-15,1,19,2C1FF4FAEAE8C89480466CC2F7DF3AB3EDAD9166,UHD4K,1,3282,서울
2023-08-15,3,18,598FE96976B647D109210DA9DA6496DD62646E3C,UHD4K,1,1133,춘천
2023-08-31,5,14,22E889D82E78397398FD21E550CA0E8D159D7F43,UIE4057LGU,1,1247,춘천
2023-10-20,6,23,C86E1603E02A324929ABD9BDEA1C1D56B4ECA453,UIE4057LGU,1,1059,경기/인천
2023-08-03,5,10,2C1FF4FAEAE8C89480466CC2F7DF3AB3EDAD9166,UHD4K,1,612,서울
2023-08-08,3,9,441F58BC529644CC95F29947DBDFEC422BF6F4A4,UHD4K,1,726,서울
2023-09-18,2,8,500D21AA0CBC27FEB4419660F413A6B13929A254,UHD4K,1,5178,제주
2023-08-23,4,11,C497FDE177F3AAD83735A63359BDADE6D4318AF4,UHD4K,1,3115,서울
2023-09-10,1,6,E61CB72F658952F4B7AD2DCB88BC50CA252371FC,UHD4K,1,28928,서울
2023-08-30,4,20,500D21AA0CBC27FEB4419660F413A6B13929A254,UHD4K,1,3408,제주
2023-10-07,7,15,C497FDE177F3AAD83735A63359BDADE6D4318AF4,UHD4K,1,8482,서울
2023-08-08,3,15,C497FDE177F3AAD83735A63359BDADE6D4318AF4,UHD4K,1,1002,서울
2023-09-23,7,14,C86E1603E02A324929ABD9BDEA1C1D56B4ECA453,UIE4057LGU,1,5149,경기/인천
2023-10-09,2,20,598FE96976B647D109210DA9DA6496DD62646E3C,UHD4K,1,2178,춘천
2023-10-14,7,15,C497FDE177F3AAD83735A63359BDADE6D4318AF4,UHD4K,1,3741,서울
2023-10-18,4,19,4C6DF7036F4C1358B6137C79D83FF170ABBEA73E,UTE7057LGU,1,2299,경기/인천
2023-10-04,4,14,4874FA028D45086A8E4D6C1B9DE56AEBE159E262,UTE7057LGU,1,1956,경기/인천
2023-09-25,2,5,54BF30DBAE83E26F7873B53659E8A0CD03585E34,UTE7057LGU,1,1106,경기/인천
2023-09-18,2,6,4874FA028D45086A8E4D6C1B9DE56AEBE159E262,UTE7057LGU,1,872,경기/인천
2023-10-07,7,22,22E889D82E78397398FD21E550CA0E8D159D7F43,UIE4057LGU,1,1009,춘천
2023-10-17,3,2,2C1FF4FAEAE8C89480466CC2F7DF3AB3EDAD9166,UHD4K,1,2188,서울
2023-09-29,6,15,C497FDE177F3AAD83735A63359BDADE6D4318AF4,UHD4K,1,2652,서울
2023-08-14,2,23,C497FDE177F3AAD83735A63359BDADE6D4318AF4,UHD4K,1,1006,서울
2023-09-21,5,8,E61CB72F658952F4B7AD2DCB88BC50CA252371FC,UHD4K,1,628,서울
2023-10-17,3,7,E61CB72F658952F4B7AD2DCB88BC50CA252371FC,UHD4K,1,631,서울
2023-08-30,4,9,22E889D82E78397398FD21E550CA0E8D159D7F43,UIE4057LGU,1,1021,춘천
2023-09-30,7,21,C497FDE177F3AAD83735A63359BDADE6D4318AF4,UHD4K,1,807,서울
2023-09-19,3,6,A63ABB0096425B8986B0977CD8244C0536AE89E2,UHD4K,1,1142,경기/인천
2023-09-06,4,21,C497FDE177F3AAD83735A63359BDADE6D4318AF4,UHD4K,1,970,서울
2023-10-30,2,1,598FE96976B647D109210DA9DA6496DD62646E3C,UHD4K,1,943,춘천
2023-10-26,5,21,C497FDE177F3AAD83735A63359BDADE6D4318AF4,UHD4K,1,3769,서울
2023-10-30,2,18,C497FDE177F3AAD83735A63359BDADE6D4318AF4,UHD4K,1,637,서울
2023-09-20,4,8,E61CB72F658952F4B7AD2DCB88BC50CA252371FC,UHD4K,1,840,서울
2023-08-27,1,16,2C1FF4FAEAE8C89480466CC2F7DF3AB3EDAD9166,UHD4K,1,965,서울
2023-09-28,5,23,22E889D82E78397398FD21E550CA0E8D159D7F43,UIE4057LGU,1,992,춘천
2023-09-14,5,20,ADB06839AD038CCFDE78055F83CBD05319B1CA2A,UTE7057LGU,1,2776,경기/인천
2023-09-30,7,17,4874FA028D45086A8E4D6C1B9DE56AEBE159E262,UTE7057LGU,1,1149,경기/인천
2023-09-26,3,14,C497FDE177F3AAD83735A63359BDADE6D4318AF4,UHD4K,1,1358,서울
2023-09-02,7,14,C497FDE177F3AAD83735A63359BDADE6D4318AF4,UHD4K,1,4706,서울
2023-10-21,7,9,E61CB72F658952F4B7AD2DCB88BC50CA252371FC,UHD4K,1,947,서울
2023-10-09,2,22,598FE96976B647D109210DA9DA6496DD62646E3C,UHD4K,1,3066,춘천
2023-10-03,3,7,E61CB72F658952F4B7AD2DCB88BC50CA252371FC,UHD4K,1,730,서울
2023-10-30,2,23,C497FDE177F3AAD83735A63359BDADE6D4318AF4,UHD4K,1,4155,서울
2023-10-22,1,18,C497FDE177F3AAD83735A63359BDADE6D4318AF4,UHD4K,1,956,서울
2023-09-05,3,10,47A0AF41A6178D0D8461E2BB5AD623529452C1BB,UTE7057LGU,1,1290,경기/인천
2023-08-01,3,15,2C1FF4FAEAE8C89480466CC2F7DF3AB3EDAD9166,UHD4K,1,664,서울
2023-09-01,6,17,500D21AA0CBC27FEB4419660F413A6B13929A254,UHD4K,1,2987,제주
2023-10-05,5,17,C86E1603E02A324929ABD9BDEA1C1D56B4ECA453,UIE4057LGU,1,1895,경기/인천
2023-10-02,2,18,C497FDE177F3AAD83735A63359BDADE6D4318AF4,UHD4K,1,620,서울
2023-08-05,7,14,2C1FF4FAEAE8C89480466CC2F7DF3AB3EDAD9166,UHD4K,1,1965,서울
2023-09-06,4,8,E61CB72F658952F4B7AD2DCB88BC50CA252371FC,UHD4K,1,706,서울
2023-10-01,1,16,22E889D82E78397398FD21E550CA0E8D159D7F43,UIE4057LGU,1,4987,춘천
2023-08-03,5,16,500D21AA0CBC27FEB4419660F413A6B13929A254,UHD4K,1,745,제주
2023-09-25,2,8,E61CB72F658952F4B7AD2DCB88BC50CA252371FC,UHD4K,1,606,서울
2023-08-22,3,14,C497FDE177F3AAD83735A63359BDADE6D4318AF4,UHD4K,1,4857,서울
2023-10-15,1,19,2C1FF4FAEAE8C89480466CC2F7DF3AB3EDAD9166,UHD4K,1,1449,서울
2023-10-01,1,19,C497FDE177F3AAD83735A63359BDADE6D4318AF4,UHD4K,1,5052,서울
2023-09-25,2,20,598FE96976B647D109210DA9DA6496DD62646E3C,UHD4K,1,618,춘천
2023-09-22,6,13,C497FDE177F3AAD83735A63359BDADE6D4318AF4,UHD4K,1,3623,서울
2023-09-05,3,7,E61CB72F658952F4B7AD2DCB88BC50CA252371FC,UHD4K,1,603,서울
2023-10-19,5,19,E61CB72F658952F4B7AD2DCB88BC50CA252371FC,UHD4K,1,714,서울
2023-09-12,3,14,2C1FF4FAEAE8C89480466CC2F7DF3AB3EDAD9166,UHD4K,1,1137,서울
2023-10-22,1,12,E61CB72F658952F4B7AD2DCB88BC50CA252371FC,UHD4K,1,612,서울
2023-10-28,7,10,E61CB72F658952F4B7AD2DCB88BC50CA252371FC,UHD4K,1,747,서울
2023-09-18,2,18,2C1FF4FAEAE8C89480466CC2F7DF3AB3EDAD9166,UHD4K,1,2516,서울
2023-09-18,2,23,C497FDE177F3AAD83735A63359BDADE6D4318AF4,UHD4K,1,842,서울
2023-08-13,1,19,C497FDE177F3AAD83735A63359BDADE6D4318AF4,UHD4K,1,3385,서울
2023-09-13,4,1,47A0AF41A6178D0D8461E2BB5AD623529452C1BB,UTE7057LGU,1,828,경기/인천
2023-08-15,3,8,C86E1603E02A324929ABD9BDEA1C1D56B4ECA453,UIE4057LGU,1,26263,경기/인천
2023-09-23,7,15,C497FDE177F3AAD83735A63359BDADE6D4318AF4,UHD4K,1,4839,서울
2023-10-14,7,11,E61CB72F658952F4B7AD2DCB88BC50CA252371FC,UHD4K,1,645,서울
2023-09-07,5,17,2C1FF4FAEAE8C89480466CC2F7DF3AB3EDAD9166,UHD4K,1,1193,서울
2023-09-26,3,9,47A0AF41A6178D0D8461E2BB5AD623529452C1BB,UTE7057LGU,1,725,경기/인천
2023-08-30,4,11,22E889D82E78397398FD21E550CA0E8D159D7F43,UIE4057LGU,1,2918,춘천
2023-09-30,7,13,C497FDE177F3AAD83735A63359BDADE6D4318AF4,UHD4K,1,663,서울
2023-10-01,1,2,C86E1603E02A324929ABD9BDEA1C1D56B4ECA453,UIE4057LGU,1,1345,경기/인천
2023-09-30,7,2,2C1FF4FAEAE8C89480466CC2F7DF3AB3EDAD9166,UHD4K,1,5034,서울
2023-08-23,4,21,C497FDE177F3AAD83735A63359BDADE6D4318AF4,UHD4K,1,4530,서울
2023-08-26,7,15,C497FDE177F3AAD83735A63359BDADE6D4318AF4,UHD4K,1,3476,서울
2023-09-30,7,15,C497FDE177F3AAD83735A63359BDADE6D4318AF4,UHD4K,1,6627,서울
2023-10-13,6,16,2C1FF4FAEAE8C89480466CC2F7DF3AB3EDAD9166,UHD4K,1,1394,서울
2023-09-14,5,17,22E889D82E78397398FD21E550CA0E8D159D7F43,UIE4057LGU,1,781,춘천
2023-10-29,1,19,C497FDE177F3AAD83735A63359BDADE6D4318AF4,UHD4K,1,1660,서울
2023-08-19,7,15,C497FDE177F3AAD83735A63359BDADE6D4318AF4,UHD4K,1,6316,서울
2023-09-16,7,3,2C1FF4FAEAE8C89480466CC2F7DF3AB3EDAD9166,UHD4K,1,10822,서울
2023-09-09,7,16,598FE96976B647D109210DA9DA6496DD62646E3C,UHD4K,1,809,춘천
2023-09-19,3,3,A63ABB0096425B8986B0977CD8244C0536AE89E2,UHD4K,1,2353,경기/인천
2023-10-29,1,20,E61CB72F658952F4B7AD2DCB88BC50CA252371FC,UHD4K,1,731,서울
2023-10-28,7,19,C497FDE177F3AAD83735A63359BDADE6D4318AF4,UHD4K,1,880,서울
2023-09-29,6,22,E61CB72F658952F4B7AD2DCB88BC50CA252371FC,UHD4K,1,604,서울
2023-09-23,7,10,E61CB72F658952F4B7AD2DCB88BC50CA252371FC,UHD4K,1,1425,서울
2023-10-22,1,20,E61CB72F658952F4B7AD2DCB88BC50CA252371FC,UHD4K,1,754,서울
2023-09-14,5,19,598FE96976B647D109210DA9DA6496DD62646E3C,UHD4K,1,624,춘천
2023-09-12,3,19,C497FDE177F3AAD83735A63359BDADE6D4318AF4,UHD4K,1,1833,서울
2023-09-30,7,6,E61CB72F658952F4B7AD2DCB88BC50CA252371FC,UHD4K,1,655,서울
2023-09-30,7,9,E61CB72F658952F4B7AD2DCB88BC50CA252371FC,UHD4K,1,711,서울
2023-09-30,7,19,ADB06839AD038CCFDE78055F83CBD05319B1CA2A,UTE7057LGU,1,3175,경기/인천
2023-10-28,7,11,E61CB72F658952F4B7AD2DCB88BC50CA252371FC,UHD4K,1,766,서울
2023-10-23,2,0,A63ABB0096425B8986B0977CD8244C0536AE89E2,UHD4K,1,839,경기/인천
2023-10-04,4,17,C497FDE177F3AAD83735A63359BDADE6D4318AF4,UHD4K,1,4612,서울
2023-09-14,5,22,2C1FF4FAEAE8C89480466CC2F7DF3AB3EDAD9166,UHD4K,1,1146,서울
2023-10-01,1,13,4874FA028D45086A8E4D6C1B9DE56AEBE159E262,UTE7057LGU,1,792,경기/인천
2023-08-27,1,15,C497FDE177F3AAD83735A63359BDADE6D4318AF4,UHD4K,1,756,서울
2023-09-09,7,14,C497FDE177F3AAD83735A63359BDADE6D4318AF4,UHD4K,1,4156,서울
2023-09-23,7,11,ADB06839AD038CCFDE78055F83CBD05319B1CA2A,UTE7057LGU,1,1115,경기/인천
2023-09-06,4,10,2C1FF4FAEAE8C89480466CC2F7DF3AB3EDAD9166,UHD4K,1,620,서울
2023-08-17,5,20,2C1FF4FAEAE8C89480466CC2F7DF3AB3EDAD9166,UHD4K,1,975,서울
2023-08-13,1,18,C497FDE177F3AAD83735A63359BDADE6D4318AF4,UHD4K,1,2169,서울
2023-09-24,1,22,ADB06839AD038CCFDE78055F83CBD05319B1CA2A,UTE7057LGU,1,4591,경기/인천
2023-09-16,7,11,E61CB72F658952F4B7AD2DCB88BC50CA252371FC,UHD4K,1,661,서울
2023-09-26,3,6,C86E1603E02A324929ABD9BDEA1C1D56B4ECA453,UIE4057LGU,1,777,경기/인천
2023-10-28,7,20,C497FDE177F3AAD83735A63359BDADE6D4318AF4,UHD4K,1,3703,서울
2023-10-02,2,20,C497FDE177F3AAD83735A63359BDADE6D4318AF4,UHD4K,1,3061,서울
2023-10-08,1,19,22E889D82E78397398FD21E550CA0E8D159D7F43,UIE4057LGU,1,13607,춘천
2023-10-11,4,22,C497FDE177F3AAD83735A63359BDADE6D4318AF4,UHD4K,1,928,서울
2023-09-03,1,16,2C1FF4FAEAE8C89480466CC2F7DF3AB3EDAD9166,UHD4K,1,814,서울
2023-10-18,4,16,C86E1603E02A324929ABD9BDEA1C1D56B4ECA453,UIE4057LGU,1,4436,경기/인천
2023-09-16,7,6,E61CB72F658952F4B7AD2DCB88BC50CA252371FC,UHD4K,1,19251,서울
2023-09-13,4,9,598FE96976B647D109210DA9DA6496DD62646E3C,UHD4K,1,843,춘천
2023-09-18,2,23,C497FDE177F3AAD83735A63359BDADE6D4318AF4,UHD4K,1,888,서울
2023-10-14,7,16,A63ABB0096425B8986B0977CD8244C0536AE89E2,UHD4K,1,604,경기/인천
2023-09-15,6,14,C86E1603E02A324929ABD9BDEA1C1D56B4ECA453,UIE4057LGU,1,2670,경기/인천
2023-10-15,1,18,2C1FF4FAEAE8C89480466CC2F7DF3AB3EDAD9166,UHD4K,1,1581,서울
2023-08-24,5,23,A63ABB0096425B8986B0977CD8244C0536AE89E2,UHD4K,1,1035,경기/인천
2023-10-28,7,14,4C6DF7036F4C1358B6137C79D83FF170ABBEA73E,UTE7057LGU,1,3410,경기/인천
2023-09-20,4,21,C497FDE177F3AAD83735A63359BDADE6D4318AF4,UHD4K,1,925,서울
2023-09-27,4,14,4874FA028D45086A8E4D6C1B9DE56AEBE159E262,UTE7057LGU,1,1030,경기/인천
2023-10-26,5,19,E61CB72F658952F4B7AD2DCB88BC50CA252371FC,UHD4K,1,711,서울
2023-10-11,4,19,4C6DF7036F4C1358B6137C79D83FF170ABBEA73E,UTE7057LGU,1,3519,경기/인천
2023-08-11,6,11,C86E1603E02A324929ABD9BDEA1C1D56B4ECA453,UIE4057LGU,1,8952,경기/인천
2023-10-15,1,18,C497FDE177F3AAD83735A63359BDADE6D4318AF4,UHD4K,1,5210,서울
2023-08-30,4,5,54BF30DBAE83E26F7873B53659E8A0CD03585E34,UTE7057LGU,1,2148,경기/인천
2023-09-09,7,12,12B592DB259836F5196D9EF2CBAC3AA8151ED787,UHD4K,1,2502,경기/인천
2023-10-07,7,13,C497FDE177F3AAD83735A63359BDADE6D4318AF4,UHD4K,1,1436,서울
2023-10-29,1,7,E61CB72F658952F4B7AD2DCB88BC50CA252371FC,UHD4K,1,1066,서울
2023-08-30,4,11,C497FDE177F3AAD83735A63359BDADE6D4318AF4,UHD4K,1,2846,서울
2023-10-19,5,19,598FE96976B647D109210DA9DA6496DD62646E3C,UHD4K,1,610,춘천
2023-09-14,5,20,22E889D82E78397398FD21E550CA0E8D159D7F43,UIE4057LGU,1,5979,춘천
2023-10-28,7,11,E61CB72F658952F4B7AD2DCB88BC50CA252371FC,UHD4K,1,816,서울
2023-08-07,2,22,C497FDE177F3AAD83735A63359BDADE6D4318AF4,UHD4K,1,2816,서울
2023-10-07,7,21,C497FDE177F3AAD83735A63359BDADE6D4318AF4,UHD4K,1,1052,서울
2023-08-09,4,19,C497FDE177F3AAD83735A63359BDADE6D4318AF4,UHD4K,1,2361,서울
2023-09-19,3,2,22E889D82E78397398FD21E550CA0E8D159D7F43,UIE4057LGU,1,6636,춘천
2023-08-21,2,17,2C1FF4FAEAE8C89480466CC2F7DF3AB3EDAD9166,UHD4K,1,1448,서울
2023-08-12,7,0,C497FDE177F3AAD83735A63359BDADE6D4318AF4,UHD4K,1,2409,서울
2023-09-27,4,23,451A7C86F8CA773AF83330EAD87ECBBD53B6799D,UTE7057LGU,1,614,부산
2023-09-07,5,7,E61CB72F658952F4B7AD2DCB88BC50CA252371FC,UHD4K,1,863,서울
2023-10-23,2,12,C497FDE177F3AAD83735A63359BDADE6D4318AF4,UHD4K,1,872,서울
2023-09-29,6,10,E61CB72F658952F4B7AD2DCB88BC50CA252371FC,UHD4K,1,634,서울
2023-10-11,4,10,2C1FF4FAEAE8C89480466CC2F7DF3AB3EDAD9166,UHD4K,1,937,서울
2023-10-16,2,0,598FE96976B647D109210DA9DA6496DD62646E3C,UHD4K,1,3002,춘천
2023-10-02,2,22,598FE96976B647D109210DA9DA6496DD62646E3C,UHD4K,1,1023,춘천
2023-09-22,6,18,ADB06839AD038CCFDE78055F83CBD05319B1CA2A,UTE7057LGU,1,720,경기/인천
2023-09-30,7,13,69D5B7DC2FC5A458B13DD6C513D8A67728AF6E72,UIE4057LGU,1,667,경기/인천
2023-10-07,7,21,C497FDE177F3AAD83735A63359BDADE6D4318AF4,UHD4K,1,872,서울
2023-10-11,4,21,C497FDE177F3AAD83735A63359BDADE6D4318AF4,UHD4K,1,2917,서울
2023-09-20,4,22,C497FDE177F3AAD83735A63359BDADE6D4318AF4,UHD4K,1,3560,서울
2023-08-11,6,17,598FE96976B647D109210DA9DA6496DD62646E3C,UHD4K,1,3073,춘천
2023-09-23,7,20,A63ABB0096425B8986B0977CD8244C0536AE89E2,UHD4K,1,758,경기/인천
2023-08-27,1,17,C497FDE177F3AAD83735A63359BDADE6D4318AF4,UHD4K,1,3910,서울
2023-09-21,5,20,4C6DF7036F4C1358B6137C79D83FF170ABBEA73E,UTE7057LGU,1,1055,경기/인천
2023-10-09,2,22,22E889D82E78397398FD21E550CA0E8D159D7F43,UIE4057LGU,1,1028,춘천
2023-10-01,1,21,598FE96976B647D109210DA9DA6496DD62646E3C,UHD4K,1,649,춘천
2023-10-12,5,17,451A7C86F8CA773AF83330EAD87ECBBD53B6799D,UTE7057LGU,1,796,부산
2023-08-23,4,9,598FE96976B647D109210DA9DA6496DD62646E3C,UHD4K,1,655,춘천
2023-09-16,7,0,2C1FF4FAEAE8C89480466CC2F7DF3AB3EDAD9166,UHD4K,1,1195,서울
2023-10-27,6,14,C497FDE177F3AAD83735A63359BDADE6D4318AF4,UHD4K,1,5624,서울
2023-09-03,1,20,E61CB72F658952F4B7AD2DCB88BC50CA252371FC,UHD4K,1,927,서울
2023-09-03,1,18,C497FDE177F3AAD83735A63359BDADE6D4318AF4,UHD4K,1,2440,서울
2023-10-03,3,14,C497FDE177F3AAD83735A63359BDADE6D4318AF4,UHD4K,1,2455,서울
2023-09-05,3,14,4874FA028D45086A8E4D6C1B9DE56AEBE159E262,UTE7057LGU,1,2578,경기/인천
2023-10-28,7,12,C86E1603E02A324929ABD9BDEA1C1D56B4ECA453,UIE4057LGU,1,2089,경기/인천
2023-10-31,3,19,598FE96976B647D109210DA9DA6496DD62646E3C,UHD4K,1,672,춘천
2023-10-28,7,0,C497FDE177F3AAD83735A63359BDADE6D4318AF4,UHD4K,1,4151,서울
2023-10-21,7,10,A63ABB0096425B8986B0977CD8244C0536AE89E2,UHD4K,1,1275,경기/인천
2023-10-11,4,8,A63ABB0096425B8986B0977CD8244C0536AE89E2,UHD4K,1,699,경기/인천
2023-09-19,3,7,E61CB72F658952F4B7AD2DCB88BC50CA252371FC,UHD4K,1,639,서울
2023-08-24,5,15,4874FA028D45086A8E4D6C1B9DE56AEBE159E262,UTE7057LGU,1,605,경기/인천
2023-09-23,7,21,C497FDE177F3AAD83735A63359BDADE6D4318AF4,UHD4K,1,663,서울
2023-10-11,4,14,2C1FF4FAEAE8C89480466CC2F7DF3AB3EDAD9166,UHD4K,1,3169,서울
2023-08-23,4,16,2C1FF4FAEAE8C89480466CC2F7DF3AB3EDAD9166,UHD4K,1,1131,서울
2023-10-01,1,19,22E889D82E78397398FD21E550CA0E8D159D7F43,UIE4057LGU,1,1390,춘천
2023-09-10,1,1,22E889D82E78397398FD21E550CA0E8D159D7F43,UIE4057LGU,1,5178,춘천
2023-10-23,2,10,500D21AA0CBC27FEB4419660F413A6B13929A254,UHD4K,1,4443,제주
2023-10-29,1,18,C497FDE177F3AAD83735A63359BDADE6D4318AF4,UHD4K,1,1405,서울
2023-08-05,7,20,2C1FF4FAEAE8C89480466CC2F7DF3AB3EDAD9166,UHD4K,1,832,서울
2023-09-16,7,20,C497FDE177F3AAD83735A63359BDADE6D4318AF4,UHD4K,1,3850,서울
2023-10-02,2,2,2C1FF4FAEAE8C89480466CC2F7DF3AB3EDAD9166,UHD4K,1,762,서울
2023-08-14,2,20,598FE96976B647D109210DA9DA6496DD62646E3C,UHD4K,1,915,춘천
2023-08-30,4,11,2C1FF4FAEAE8C89480466CC2F7DF3AB3EDAD9166,UHD4K,1,3406,서울
2023-08-20,1,23,A63ABB0096425B8986B0977CD8244C0536AE89E2,UHD4K,1,4486,경기/인천
2023-08-16,4,11,C497FDE177F3AAD83735A63359BDADE6D4318AF4,UHD4K,1,3695,서울
2023-10-12,5,8,E61CB72F658952F4B7AD2DCB88BC50CA252371FC,UHD4K,1,851,서울
2023-09-06,4,11,2C1FF4FAEAE8C89480466CC2F7DF3AB3EDAD9166,UHD4K,1,2559,서울
2023-10-25,4,15,C86E1603E02A324929ABD9BDEA1C1D56B4ECA453,UIE4057LGU,1,1424,경기/인천
2023-10-01,1,19,22E889D82E78397398FD21E550CA0E8D159D7F43,UIE4057LGU,1,1630,춘천
2023-08-18,6,19,2C1FF4FAEAE8C89480466CC2F7DF3AB3EDAD9166,UHD4K,1,881,서울
2023-10-05,5,19,E61CB72F658952F4B7AD2DCB88BC50CA252371FC,UHD4K,1,643,서울
2023-09-13,4,7,E61CB72F658952F4B7AD2DCB88BC50CA252371FC,UHD4K,1,618,서울
2023-10-08,1,12,E61CB72F658952F4B7AD2DCB88BC50CA252371FC,UHD4K,1,684,서울
2023-09-24,1,16,C497FDE177F3AAD83735A63359BDADE6D4318AF4,UHD4K,1,2285,서울
2023-08-21,2,23,C497FDE177F3AAD83735A63359BDADE6D4318AF4,UHD4K,1,1010,서울
2023-10-29,1,17,C497FDE177F3AAD83735A63359BDADE6D4318AF4,UHD4K,1,1834,서울
2023-10-27,6,21,451A7C86F8CA773AF83330EAD87ECBBD53B6799D,UTE7057LGU,1,1967,부산
2023-10-17,3,13,C497FDE177F3AAD83735A63359BDADE6D4318AF4,UHD4K,1,653,서울
2023-10-30,2,1,451A7C86F8CA773AF83330EAD87ECBBD53B6799D,UTE7057LGU,1,4052,부산
2023-10-16,2,8,E61CB72F658952F4B7AD2DCB88BC50CA252371FC,UHD4K,1,929,서울
2023-10-24,3,0,C86E1603E02A324929ABD9BDEA1C1D56B4ECA453,UIE4057LGU,1,3578,경기/인천
2023-10-30,2,12,598FE96976B647D109210DA9DA6496DD62646E3C,UHD4K,1,1099,춘천
2023-08-26,7,20,C497FDE177F3AAD83735A63359BDADE6D4318AF4,UHD4K,1,1716,서울
2023-08-12,7,0,C497FDE177F3AAD83735A63359BDADE6D4318AF4,UHD4K,1,1183,서울
2023-10-30,2,18,4C6DF7036F4C1358B6137C79D83FF170ABBEA73E,UTE7057LGU,1,905,경기/인천
2023-08-06,1,16,C497FDE177F3AAD83735A63359BDADE6D4318AF4,UHD4K,1,1438,서울
2023-09-30,7,22,C86E1603E02A324929ABD9BDEA1C1D56B4ECA453,UIE4057LGU,1,708,경기/인천
2023-10-11,4,20,598FE96976B647D109210DA9DA6496DD62646E3C,UHD4K,1,2018,춘천
2023-09-04,2,22,A63ABB0096425B8986B0977CD8244C0536AE89E2,UHD4K,1,3097,경기/인천
2023-09-05,3,2,2C1FF4FAEAE8C89480466CC2F7DF3AB3EDAD9166,UHD4K,1,927,서울
2023-09-03,1,19,2C1FF4FAEAE8C89480466CC2F7DF3AB3EDAD9166,UHD4K,1,2130,서울
2023-09-03,1,18,2C1FF4FAEAE8C89480466CC2F7DF3AB3EDAD9166,UHD4K,1,1521,서울
2023-09-18,2,16,441F58BC529644CC95F29947DBDFEC422BF6F4A4,UHD4K,1,942,서울
2023-08-31,5,16,A63ABB0096425B8986B0977CD8244C0536AE89E2,UHD4K,1,1169,경기/인천
2023-10-01,1,16,C497FDE177F3AAD83735A63359BDADE6D4318AF4,UHD4K,1,818,서울
2023-10-22,1,17,C497FDE177F3AAD83735A63359BDADE6D4318AF4,UHD4K,1,3556,서울
2023-08-20,1,17,A63ABB0096425B8986B0977CD8244C0536AE89E2,UHD4K,1,635,경기/인천
2023-08-20,1,1,C497FDE177F3AAD83735A63359BDADE6D4318AF4,UHD4K,1,3700,서울
2023-09-18,2,22,C497FDE177F3AAD83735A63359BDADE6D4318AF4,UHD4K,1,641,서울
2023-09-13,4,8,E61CB72F658952F4B7AD2DCB88BC50CA252371FC,UHD4K,1,614,서울
2023-10-02,2,13,E61CB72F658952F4B7AD2DCB88BC50CA252371FC,UHD4K,1,988,서울
2023-09-04,2,15,C86E1603E02A324929ABD9BDEA1C1D56B4ECA453,UIE4057LGU,1,24430,경기/인천
2023-09-28,5,23,C497FDE177F3AAD83735A63359BDADE6D4318AF4,UHD4K,1,664,서울
2023-08-07,2,21,2C1FF4FAEAE8C89480466CC2F7DF3AB3EDAD9166,UHD4K,1,2090,서울
2023-09-17,1,18,C497FDE177F3AAD83735A63359BDADE6D4318AF4,UHD4K,1,3913,서울
2023-09-26,3,16,ADB06839AD038CCFDE78055F83CBD05319B1CA2A,UTE7057LGU,1,621,경기/인천
2023-08-20,1,18,C497FDE177F3AAD83735A63359BDADE6D4318AF4,UHD4K,1,757,서울
2023-10-08,1,9,E61CB72F658952F4B7AD2DCB88BC50CA252371FC,UHD4K,1,624,서울
2023-10-11,4,21,2C1FF4FAEAE8C89480466CC2F7DF3AB3EDAD9166,UHD4K,1,981,서울
2023-09-18,2,4,22E889D82E78397398FD21E550CA0E8D159D7F43,UIE4057LGU,1,2129,춘천
2023-10-01,1,17,C497FDE177F3AAD83735A63359BDADE6D4318AF4,UHD4K,1,1473,서울
2023-10-29,1,17,451A7C86F8CA773AF83330EAD87ECBBD53B6799D,UTE7057LGU,1,954,부산
2023-10-15,1,22,4C6DF7036F4C1358B6137C79D83FF170ABBEA73E,UTE7057LGU,1,2608,경기/인천
2023-08-21,2,19,C497FDE177F3AAD83735A63359BDADE6D4318AF4,UHD4K,1,1444,서울
2023-09-21,5,4,441F58BC529644CC95F29947DBDFEC422BF6F4A4,UHD4K,1,866,서울
2023-09-30,7,19,C497FDE177F3AAD83735A63359BDADE6D4318AF4,UHD4K,1,4271,서울
2023-10-17,3,17,C86E1603E02A324929ABD9BDEA1C1D56B4ECA453,UIE4057LGU,1,1367,경기/인천
